msd_id,midi_path,title,artist,genre,mood,tempo,energy,score
TRZNHKM128F4226D88,data/raw/lmd_matched/B/Q/G/TRBQGZO12903CAA8C4/815996786d325e8f81bd8c97ac5778b2.mid,El Juego De Simón,Music Makers,FUNK,HAPPY,135.5,0.0,0.7185
TRYRFTE128F92E06E0,data/raw/lmd_matched/Y/R/F/TRYRFTE128F92E06E0/7ba8ef5dac6b50be513cbdc995924bf2.mid,Just Another Fool In Love,Edwin Starr,FUNK,HAPPY,114.2,0.0,0.7194
TRCBAPL128F933D208,data/raw/lmd_matched/G/O/S/TRGOSCC128F42AC959/e92e7d15b94e0833b1b2ec1c65dac2a1.mid,My Prisoner,Division Day,ELECTRONIC,SAD,139.6,0.0,0.7101
TRAUAZA128F424847C,data/raw/lmd_matched/V/L/U/TRVLUKO128EF3574C6/a598cda5e06825c978d1668b723cc587.mid,IV,From Autumn To Ashes,FUNK,HAPPY,97.2,0.0,0.7476
TRWZLGY128F429C28C,data/raw/lmd_matched/I/S/M/TRISMKE128F9323702/35430aa44b21ef74603a5f5cc40ea7d5.mid,Goodbye,Plankeye,FUNK,DARK,152.0,0.0,0.7441
TRSAOJO128F424EF88,data/raw/lmd_matched/S/A/O/TRSAOJO128F424EF88/9e06194e11c2e8ed2b9b9baef6e2058d.mid,Stuj / Stop,Lucie Bílá,ELECTRONIC,HAPPY,94.7,0.0,0.7927
TREIWEH128F92FE56F,data/raw/lmd_matched/E/I/W/TREIWEH128F92FE56F/8ae84170fde21588ce4230c723ed096d.mid,Didn't I (Blow Your Mind This Time),The Delfonics,FUNK,HAPPY,70.2,0.0,0.7469
TRSVDCG128F147B7FE,data/raw/lmd_matched/S/V/D/TRSVDCG128F147B7FE/2af16c6e9c601a7cfb95ac3b19fdafe9.mid,Cherish (Album Version),The Association,FUNK,HAPPY,109.7,0.0,0.7362
TRFUBNF128F4294644,data/raw/lmd_matched/F/U/B/TRFUBNF128F4294644/b71cbc1b4a55c9110bb8d6fbc0025057.mid,Um Grande_ Grande Amor,Jose Cid,POP,HAPPY,125.4,0.0,0.7552
TRGYRVH128F14B0E88,data/raw/lmd_matched/G/Y/R/TRGYRVH128F14B0E88/26ec87b2a4a2ccced1aa48eb4607359b.mid,London Bridge,Bread,FUNK,HAPPY,167.2,0.0,0.7224
TRSCAOZ128F421EA1B,data/raw/lmd_matched/E/D/H/TREDHAU12903CE336F/60fc61c202ca9b0c3217246be7be8368.mid,Someone Loves You Honey,David Hudson,FUNK,SAD,109.8,0.0,0.7445
TRGXZBH12903CBCDD6,data/raw/lmd_matched/S/K/C/TRSKCJL128F1477A2E/a7bc7fd30efcd6ba217b6fc154dfe537.mid,What Becomes Of The Brokenhearted - (Tribute to Jimmy Ruffin),Soul Groove,LATIN,RELAXED,97.0,0.0,0.7072
TRHDLNP128F9342DCC,data/raw/lmd_matched/V/O/V/TRVOVUB128F9303F9D/cd85609b2e99fe75bbef3bd60522af55.mid,Air (from Suite No. 3 in D major BWV1068),Pablo Casals,JAZZ,SAD,40.4,0.0,0.7259
TRFTWFN128F425DC8F,data/raw/lmd_matched/F/T/W/TRFTWFN128F425DC8F/e6d803258afa3f5b2afd183c3cf9725b.mid,Anni Mari,Agoria,FUNK,HAPPY,126.0,0.0,0.7276
TRVWFDM128F92EFEEA,data/raw/lmd_matched/V/W/F/TRVWFDM128F92EFEEA/d3934d828d445e09dd910fb83735e6e6.mid,When All Is Said And Done,Abba,JAZZ,HAPPY,126.2,0.0,0.6952
TRIRUYJ12903CA7AD6,data/raw/lmd_matched/I/R/U/TRIRUYJ12903CA7AD6/862cf4238b7b8043db1f4ed51a19250a.mid,The Night Starts Here - with Stars,Blank & Jones,FUNK,HAPPY,130.0,0.0,0.7299
TRNDTDV128F427B146,data/raw/lmd_matched/E/I/S/TREISJY128F428C9A7/e348943e8f4051ba40562e464731cea4.mid,Black & Gold,Sam Sparro,FUNK,HAPPY,130.0,0.0,0.7385
TRWEDUK12903D0936E,data/raw/lmd_matched/S/V/L/TRSVLNF128F92F22D0/c2e28f932dcc7eb5487587fa6be72d92.mid,I Know,George Acosta feat. Tiff Lacey,ELECTRONIC,HAPPY,129.9,0.0,0.7331
TRFNNSW12903CDCD85,data/raw/lmd_matched/V/I/H/TRVIHEU128F93455F2/678a84aeb393c543f4fcfaf96955eec4.mid,Someday,Clint Black,ELECTRONIC,SAD,84.8,0.0,0.739
TRGJLUI128F4256531,data/raw/lmd_matched/G/J/L/TRGJLUI128F4256531/9b887a42348ff30599a40a449b12630f.mid,Mustang Sally,The Kingsmen,FUNK,HAPPY,101.5,0.0,0.7495
TRQEUKM128F4273307,data/raw/lmd_matched/P/Y/C/TRPYCMX128F4279186/ca8c32568ab939420f442c93facef8e5.mid,La Ballade Des Gens Heureux,Gerard Lenorman,FUNK,HAPPY,124.9,0.0,0.7303
TRWZQBG128F149EF5F,data/raw/lmd_matched/W/Z/Q/TRWZQBG128F149EF5F/42cdc8fc90d9b8311e1b9df1199ead37.mid,The Prize Of One's Life... The Prize Of One's Mind,James Horner,CLASSICAL,TENSE,71.6,0.0,0.7458
TRLJHSK12903CB25EA,data/raw/lmd_matched/O/V/R/TROVRQS128F429054B/0cf19d55432c70a5c39f69c9ac6b2b3d.mid,Another Day (And Yoor Still Knocked Out),Evangelicals,ELECTRONIC,RELAXED,143.6,0.0,0.6926
TRSFIPU128F14539E1,data/raw/lmd_matched/S/F/I/TRSFIPU128F14539E1/91c69f856fbb5cd62a65f7114d98ddd0.mid,Matilda's door,Daniel Lemma,FUNK,SAD,81.2,0.0,0.71
TRMNBWE128F9323713,data/raw/lmd_matched/V/Z/T/TRVZTDT128F9336B0F/915a018d61f19a83a641250ff75b6366.mid,Justine,David Johansen,FUNK,HAPPY,118.9,0.0,0.7341
TRXOKOW128F427052C,data/raw/lmd_matched/B/E/H/TRBEHEY128F92C2852/5ddf2788e12d1ea3275cf7106517e34b.mid,Salamanders In The Sun,Steve Vai,FUNK,HAPPY,89.6,0.0,0.6308
TRLZGRH12903CB7707,data/raw/lmd_matched/U/E/M/TRUEMZP128EF35A1A4/daee3a832549d786b4ea23e2b4d11a6d.mid,Every Time It Snows (Karaoke Version),Mark Masri feat. Olivia Newton-John,FUNK,RELAXED,157.2,0.0,0.9874
TRGPBEX128F426EA3E,data/raw/lmd_matched/Z/Z/F/TRZZFYT128F426A7C1/78d5606fed97a32af5767db7181f892c.mid,Destin,Céline Dion,FUNK,SAD,86.8,0.0,0.6203
TRGTOTX128F4271E2D,data/raw/lmd_matched/F/R/W/TRFRWOZ128F9336B3F/7b9abfc328ce468c6686b728810e65f4.mid,Tanta Voglia Di Lei,The Planets,CLASSICAL,HAPPY,59.8,0.0,0.7716
TREOYPX128F423841B,data/raw/lmd_matched/E/O/Y/TREOYPX128F423841B/07408b3bd32b8fa2a51bf7ece80d512b.mid,Love Walks In (Live Version),Van Halen,FUNK,SAD,88.5,0.0,0.7339
TRNTLWX128F426AD0C,data/raw/lmd_matched/L/A/S/TRLASPR128F4261819/417f7c95138a3a51a3e71e60a966a089.mid,Cryin',Joe Satriani,FUNK,DARK,191.1,0.0,0.692
TRBPCYT128F4228986,data/raw/lmd_matched/V/L/U/TRVLUOD128F145B020/b266a383d840f8d3aba69ed546ee233d.mid,Theme From Mahogany (Do You Know Where You're Going To),Diana Ross,FUNK,HAPPY,140.0,0.0,0.7377
TRVIDUX12903CE4E11,data/raw/lmd_matched/P/P/H/TRPPHMK128F9338985/0fec637bd561bb9ab214c594809ef204.mid,Baby Wait,Chris Fortier,ELECTRONIC,HAPPY,124.9,0.0,0.9909
TRDMXML128F1496E86,data/raw/lmd_matched/P/P/H/TRPPHMK128F9338985/b074bba46af3583d627ab78e0516401f.mid,Sly Guy,Silicone Soul,JAZZ,HAPPY,122.7,0.0,0.7316
TRNYZTX128F4277EA4,data/raw/lmd_matched/N/Y/Z/TRNYZTX128F4277EA4/5d2a483b4f6a138471fdfa13f08f66c1.mid,The Attitude Song,Steve Vai,FUNK,HAPPY,233.9,0.0,0.7465
TRUKHNV128F149ED32,data/raw/lmd_matched/F/D/I/TRFDIMQ128F4222F6F/e19a4c2ae67add77019adca8c6307485.mid,Sister Golden Hair,America,ELECTRONIC,HAPPY,136.9,0.0,0.6634
TRAHDAF128EF343C32,data/raw/lmd_matched/A/H/D/TRAHDAF128EF343C32/006dd1b221a48b4e0897c97ccc7388c6.mid,Where Did U Sleep Last Nite?,Sarah Connor,FUNK,HAPPY,164.0,0.0,0.7325
TRTONJG128F4260A27,data/raw/lmd_matched/V/T/Z/TRVTZRY128F92DF5DF/ba90d638fe0c0469425103070009db9b.mid,Knock Three Times,Tony Orlando & Dawn,FUNK,HAPPY,123.3,0.0,0.6807
TRUUMHO128F1459434,data/raw/lmd_matched/J/O/T/TRJOTNV128F932A392/0af06cccb29f1b3ccb365331a39245ce.mid,Don't Take Away The Music,Tavares,FUNK,HAPPY,127.5,0.0,0.6522
TRSBXPS128F424BE10,data/raw/lmd_matched/S/B/X/TRSBXPS128F424BE10/f7068b2db716800d44dc6ab740367944.mid,Sixteen Days Without You,Miam Monster Miam,FUNK,SAD,127.9,0.0,0.7462
TRWWEJR128F14603F2,data/raw/lmd_matched/Y/M/L/TRYMLHU128F931E0AE/37a03a3672b24b617d99a36e97f2c82a.mid,Don't Fall In Love With A Dreamer,Kenny Rogers & Kim Carnes,POP,HAPPY,80.0,0.0,0.7467
TRIGHLA128F42B82E1,data/raw/lmd_matched/P/P/H/TRPPHMK128F9338985/21d2123e7692d2bdfde6bf4bcba692db.mid,Same Script_ Different Cast,Whitney Houston & Deborah Cox,FUNK,HAPPY,196.8,0.0,0.9269
TRSJJNJ12903CF5452,data/raw/lmd_matched/S/J/J/TRSJJNJ12903CF5452/0faf1cf5e69d3de49ec45a19f45088b5.mid,It's In His Kiss (The Shoop Shoop Song),Vonda Shepard,FUNK,HAPPY,118.8,0.0,0.7482
TRCMQYH128E078A8D5,data/raw/lmd_matched/E/V/I/TREVIYP12903CAE622/705ca6b8245af2469e5d3214a3cc73c0.mid,Amandoci,Umberto Tozzi,FUNK,HAPPY,153.9,0.0,0.7689
TRVCFKN128F92E2277,data/raw/lmd_matched/V/C/F/TRVCFKN128F92E2277/53f4d5dc9908dc869e474f19de7b3221.mid,Lauretta Áriája,Gloria,FUNK,DARK,93.4,0.0,0.6698
TRROBRC128F42722EF,data/raw/lmd_matched/E/X/X/TREXXJU128F425D3EB/c589cbea48f264df377edc404f657085.mid,Tonta,David Lee Garza,LATIN,HAPPY,170.7,0.0,0.7483
TRWYOVL128F424305A,data/raw/lmd_matched/W/Y/O/TRWYOVL128F424305A/b75a1bbf764c17e1b79f2b499960968f.mid,Surrender (Album Version),BarlowGirl,POP,SAD,128.4,0.0,0.713
TRNVTWL128E0798526,data/raw/lmd_matched/N/V/T/TRNVTWL128E0798526/d5e7cb759b760c514cee82cb0c553707.mid,These Are The Days Of Our Lives (Live),Queen + Paul Rodgers,POP,HAPPY,112.5,0.0,0.7111
TRJQLSY128F930439B,data/raw/lmd_matched/J/Q/L/TRJQLSY128F930439B/786c22786f702a463f7887d13a4f80d8.mid,Je t'aime (Love At First Sight),Ray Conniff; Arranged by Ray Conniff,JAZZ,TENSE,91.7,0.0,0.731
TRJLALT128F427D533,data/raw/lmd_matched/J/L/A/TRJLALT128F427D533/8a2be2bf0089b49898f4c61bd214dff0.mid,Woman Thing (Album Version),Clay Walker,POP,SAD,148.5,0.0,0.7421
TRXRKNG128F9301B2C,data/raw/lmd_matched/A/S/Z/TRASZQH128F92F18CF/c599d6e65918cf69e5e2604021d59658.mid,Electricity,The K Program,ROCK,DARK,127.0,0.0,0.7234
TREFTJE128F4234C17,data/raw/lmd_matched/E/F/T/TREFTJE128F4234C17/64f9823ffb5ca9a23f174e8fa1be7583.mid,Es Hängt Ein Pferdehalfter An Der Wand,Kuhn_ Dieter Thomas,ELECTRONIC,HAPPY,140.1,0.0,0.6298
TRTKKWM12903CC3D6D,data/raw/lmd_matched/C/K/C/TRCKCXH12903D138D2/95089468fa5041d58233c67f3ca5e35d.mid,I Think Of You (Reprise),Kerri Chandler,FUNK,HAPPY,122.0,0.0,0.7427
TRMNBGQ128F92FEEEC,data/raw/lmd_matched/M/N/B/TRMNBGQ128F92FEEEC/b649bb9cdd5af18e0cd2bf73e41efb81.mid,There Goes My Everything,Jack Greene,FUNK,SAD,91.6,0.0,0.7147
TRGYBOF128F9310DCA,data/raw/lmd_matched/P/P/H/TRPPHMK128F9338985/0eeaa947af2669e9b553a25d13f29622.mid,Klave,Speedy J,ELECTRONIC,HAPPY,125.0,0.0,0.9029
TRSDGGD128F428A298,data/raw/lmd_matched/S/D/G/TRSDGGD128F428A298/8779e896788f599a03f033f84d90716c.mid,Strangers in the Night,Cake,FUNK,RELAXED,90.0,0.0,0.7359
TREZWGJ128F4295646,data/raw/lmd_matched/V/J/B/TRVJBZN128F92EEECC/fc690a0c3482876d721c0d6fc962b7cd.mid,Blood and Fire (DJ Scud RMX),Bong-ra,ELECTRONIC,DARK,162.0,0.0,0.7489
TRKFZSF12903CBB709,data/raw/lmd_matched/I/X/T/TRIXTWU128F4267303/768a15a791982ebc2ab976bfc7430dab.mid,Instant Karma!,The Campaign for Real-Time,ELECTRONIC,HAPPY,128.9,0.0,0.7349
TRUVQOP128F425A050,data/raw/lmd_matched/O/R/S/TRORSEZ128F425978D/798bbc5f15902eabc50ea0f1f170bcb6.mid,If You Were There,George Michael;Wham!,FUNK,HAPPY,128.6,0.0,0.6543
TRQLPZB128F92FE965,data/raw/lmd_matched/Q/X/R/TRQXRBO128F425A129/3aa4fa687026ec987c47dfc44426f76b.mid,Hold On I'm Coming,Sam and Dave,FUNK,HAPPY,109.2,0.0,0.6785
TRXTTPP128F92F5595,data/raw/lmd_matched/X/T/T/TRXTTPP128F92F5595/9a732292bc21a930dfcb4a417cde29d5.mid,Hows About That Then,Ronan O Snodaigh,ROCK,SAD,48.0,0.0,0.7669
TRXUNHW128F4295E0B,data/raw/lmd_matched/V/T/X/TRVTXSP128F9311CD0/c32f8c2c3e1a212df904417ad37277b9.mid,Brain Damage (2003 Digital Remaster),Pink Floyd,JAZZ,SAD,132.3,0.0,0.7285
TRQUIXQ128F92E89D2,data/raw/lmd_matched/Q/U/I/TRQUIXQ128F92E89D2/25ca38ed61bbf131e983f7da28b70801.mid,Roses De Picardie,Louis Corchia,JAZZ,RELAXED,118.9,0.0,0.7376
TRPOIZT128F429C273,data/raw/lmd_matched/P/O/I/TRPOIZT128F429C273/6f9016e95fc59865366874632cf7ef5e.mid,A Little Bit More (Single Version),Dr. Hook,FUNK,HAPPY,90.7,0.0,0.6834
TRQQNIF128F42648AC,data/raw/lmd_matched/I/T/R/TRITRHK128F427423F/8d965693f1a4983a03915bbe1ca5c699.mid,River Deep_ Mountain High,Neil Diamond,POP,HAPPY,160.3,0.0,0.737
TRJQVPN128F932BE9C,data/raw/lmd_matched/J/Q/V/TRJQVPN128F932BE9C/8621fc52b2be7b55bd24d98b77a5933b.mid,Here Without You,Kidz Bop Kids,POP,HAPPY,144.0,0.0,0.6546
TROTHZW128F4290319,data/raw/lmd_matched/V/G/S/TRVGSVK128F9316954/67afa1ac9760b3f676089506039f910b.mid,Exactly It (Album Version),Quazar,FUNK,HAPPY,133.3,0.0,0.766
TRYCASO128F42BC512,data/raw/lmd_matched/F/E/T/TRFETLF12903D05FD5/96edb18588029961bc44e52905c1ba81.mid,Rock Me Amadeus,Falco,FUNK,HAPPY,177.8,0.0,0.7328
TREXJJE128E0781B1D,data/raw/lmd_matched/E/X/J/TREXJJE128E0781B1D/ddd2e1391dee68a63c8586e01cd993c7.mid,Just,Radiohead,JAZZ,SAD,87.7,0.0,0.7001
TRANBCT12903CDA77B,data/raw/lmd_matched/F/Z/E/TRFZEQE12903CADE93/0cbf93d69aba5a1189d6c4d921ae21ed.mid,Symphony No.36 in C major (Linz)_ K.425 iii Menuetto,Scottish Chamber Orchestra,CLASSICAL,RELAXED,77.7,0.0,0.6231
TRNKCVH12903CC4B36,data/raw/lmd_matched/S/A/O/TRSAOJO128F424EF88/181d157143d9afaedcc833909c6a92b9.mid,Stop,Sam Brown,FUNK,HAPPY,94.0,0.0,0.6069
TRAQKAB128F149F099,data/raw/lmd_matched/P/G/S/TRPGSVX128F92D46A7/144d9ca6e034068605834365d5035410.mid,He Ain't Heavy...He's My Brother,The Osmonds,FUNK,HAPPY,85.5,0.0,0.8954
TRUXCMZ128F14850B2,data/raw/lmd_matched/U/X/C/TRUXCMZ128F14850B2/80864b3f6bc023118adf00ff69431971.mid,Wouldn't It Be Nice,The Beach Boys,FUNK,SAD,123.5,0.0,0.7012
TRIQPCQ128F1493349,data/raw/lmd_matched/P/V/P/TRPVPZR128F42A8935/dedb5815a09a05e64060c5d3d72a078e.mid,Dancing On The Floor (Hooked On Love),Third World,FUNK,HAPPY,231.2,0.0,0.7584
TRONKXP128F428CAF6,data/raw/lmd_matched/O/N/K/TRONKXP128F428CAF6/d0e315be14c99861ff8a6332b52bf809.mid,Macarena,Los Del Rio,FUNK,HAPPY,141.0,0.0,0.7397
TRENJBF128F14770C9,data/raw/lmd_matched/E/A/G/TREAGFV128E0783844/4383f23204daf13be020273c1dd26138.mid,In The Year 2525,Visage,FUNK,HAPPY,129.3,0.0,0.7627
TREGHNL128F9311476,data/raw/lmd_matched/E/G/H/TREGHNL128F9311476/cd1dfc287bf53cff78febbdbbb2a6adb.mid,Hey Tonight,John Fogerty,FUNK,RELAXED,146.0,0.0,0.7454
TRTMWKQ128F14A2B68,data/raw/lmd_matched/P/P/H/TRPPHMK128F9338985/21d2123e7692d2bdfde6bf4bcba692db.mid,In This Life (Mario Fabriani Remix),Kaskade,ELECTRONIC,HAPPY,126.0,0.0,0.8926
TRYEKGR128F429C2C2,data/raw/lmd_matched/H/Z/O/TRHZOOY12903CD0BF5/c9f0f2df33e5cc7623bfd2351654bad4.mid,The Truth Is Out There,Ultrabeat,FUNK,HAPPY,142.8,0.0,0.7455
TRAZQKS128F4273164,data/raw/lmd_matched/A/Z/Q/TRAZQKS128F4273164/06ce5849ecbbbd2eee75a4cce14bff55.mid,Don't Bring Me Down,Electric Light Orchestra,ELECTRONIC,HAPPY,115.7,0.0,0.64
TRTVBQU128F92CA7D5,data/raw/lmd_matched/E/H/P/TREHPDX128F92DC86A/88ab351caebd028eecd506d0d4e0e9d0.mid,Flickery Vision,Audio Bullys,ELECTRONIC,TENSE,127.0,0.0,0.7336
TRPWPKH12903CFBBB0,data/raw/lmd_matched/P/W/P/TRPWPKH12903CFBBB0/5a9b2a64a915b82ecc6714ab988eb978.mid,Malaguena,Mantovani,FUNK,SAD,93.0,0.0,0.7046
TRSFMZE128F428883C,data/raw/lmd_matched/S/F/M/TRSFMZE128F428883C/3506f3e3cd75ddcb3728881151cbb849.mid,No One Knows Who I Am,Linda Eder,FUNK,HAPPY,106.9,0.0,0.6747
TRYLREF12903CC8FFC,data/raw/lmd_matched/P/F/U/TRPFUWG128F92D3869/f33c2b046efe9dccff483ff86792e08a.mid,Sunny Canon 2009,Setrise,ELECTRONIC,HAPPY,127.0,0.0,0.7418
TRINKPR128F1455756,data/raw/lmd_matched/I/N/K/TRINKPR128F1455756/ba860c571bdc7d66513fbd5f3c4e33d0.mid,Bohemian Rhapsody,Queen,FUNK,HAPPY,71.6,0.0,0.6956
TRTVBCS128F92FC322,data/raw/lmd_matched/V/U/X/TRVUXYR128F92FC6D9/cc6ed363389add2704f76e8926179a9e.mid,More Than A Feeling,Shinehead,FUNK,HAPPY,104.1,0.0,0.7242
TRTFVFH12903CC1151,data/raw/lmd_matched/T/F/V/TRTFVFH12903CC1151/182e57ae8bac5f0f36b83d1dafd0c7f2.mid,Gimme Some Lovin' (LP Version),The Blues Brothers,FUNK,HAPPY,143.8,0.0,0.7211
TRKNHQW12903CBE144,data/raw/lmd_matched/P/X/O/TRPXOBN128F42766C4/88eaa77f8ddd3e9a1d8564d6b1e88cc3.mid,Blå Väg,John Holm,POP,SAD,112.4,0.0,0.7187
TRVEARP128F42829B3,data/raw/lmd_matched/P/R/U/TRPRUVJ12903CC6D10/7af15229a325405a673ebfd6a9cdf57f.mid,Hope [Extended Version],Studio Apartment,FUNK,HAPPY,126.0,0.0,0.737
TRJDWDW128E0798A80,data/raw/lmd_matched/V/O/N/TRVONUF128E0783004/2a6d4935b6ce543097dc4966ff1bd1bd.mid,I Wouldn't Normally Do This Kind Of Thing,Robbie Williams,FUNK,HAPPY,135.1,0.0,0.7415
TRXLKLP128F930FDB8,data/raw/lmd_matched/P/J/X/TRPJXFV128F425EAC4/6a2ef63f38d083d238d3a5b9d7540de9.mid,Recuerdos,José Luis Rodríguez,LATIN,HAPPY,93.9,0.0,0.7535
TRSLJYZ128F426F5E1,data/raw/lmd_matched/P/A/C/TRPACPQ12903CC4FB7/b845f1047b970744644ed8b916c8e53d.mid,Turn,New Order,ELECTRONIC,HAPPY,136.0,0.0,0.7354
TRUEVYJ12903CBE01C,data/raw/lmd_matched/E/M/S/TREMSYN12903CE4B33/2de41ab084f34390266e0144397aa1c6.mid,Precious And Few,Climax,JAZZ,TENSE,101.4,0.0,0.6529
TRUFVWQ128F1484D90,data/raw/lmd_matched/P/H/S/TRPHSZB128F427800A/ab1b90affd4a8eb66aad5c626e57ed66.mid,Picture This,JJ Appleton,FUNK,SAD,118.0,0.0,0.7113
TRSTCNN12903CA654B,data/raw/lmd_matched/S/E/F/TRSEFAP128F92FBFF7/0f9977200de2116ff4c9d03c83562df9.mid,Som Vannet Bryter Gjennom,Bjørn Aslaksen,JAZZ,RELAXED,124.1,0.0,0.7343
TRYUJNI128F4263C6B,data/raw/lmd_matched/V/P/R/TRVPRRU12903CCFC74/e435e81172f03795836aa72d3482cb24.mid,Keepin' It Together,Hipsway,ELECTRONIC,HAPPY,117.6,0.0,0.7873
TRJLCVZ128F9342B13,data/raw/lmd_matched/E/T/K/TRETKGX128F932D212/05f61a2d5895934689acd922739ef950.mid,The Company Of Men (Album Version),Eliza Carthy,FUNK,SAD,41.0,0.0,0.7452
TRLFTTG128F93083FD,data/raw/lmd_matched/P/B/V/TRPBVAD128F4239365/1be66b03c308f6355ac7fc074ba754b1.mid,These Points Balance,Gregor Samsa,ELECTRONIC,SAD,163.1,0.0,0.7132
TRSIEVY128E0792E11,data/raw/lmd_matched/S/I/E/TRSIEVY128E0792E11/53d4543a1929b304485b7da344008c3c.mid,All Our Past Times,Eric Clapton,FUNK,HAPPY,99.1,0.0,0.7321
TRVANTV128F4264525,data/raw/lmd_matched/V/A/N/TRVANTV128F4264525/6d19edbf4b355c8104be20ffd5f38abc.mid,Uno Entre Mil,Mijares,LATIN,SAD,164.8,0.0,0.8087
TRWYMXE128F42630CA,data/raw/lmd_matched/P/P/O/TRPPOXR128F423CB95/ba7e8188feb33b85dbe7110d9f665708.mid,Angel On My Shoulder,Kaskade,ELECTRONIC,HAPPY,126.0,0.0,0.709
TRGWVEX128F930F7D9,data/raw/lmd_matched/K/F/Y/TRKFYDH128F422F351/93551971082f61987d32eb2c6e94152f.mid,Us and Them (Live),DNA,FUNK,HAPPY,76.0,0.0,0.6894
TRELOER128F429E959,data/raw/lmd_matched/E/L/O/TRELOER128F429E959/9758eee43bfc03e39ea85910366b2d88.mid,I Want It That Way,Backstreet Boys,FUNK,SAD,99.1,0.0,0.753
TRZNFTA128F92DD8AD,data/raw/lmd_matched/A/G/Q/TRAGQOE128F92DD8E6/9784fadf94bf69fd07ba467042619fc4.mid,Tarzan & Jane,Toy-Box,JAZZ,HAPPY,140.9,0.0,0.6772
TRENFDW128F9339A6A,data/raw/lmd_matched/E/N/F/TRENFDW128F9339A6A/d840e1f675df126332cea3d8e4fb263b.mid,You Can't Live On Memories (Stereo) (2009 Digital Remaster),Billy J Kramer,POP,RELAXED,127.0,0.0,0.7425
TRYXSOG12903CDA876,data/raw/lmd_matched/Y/X/S/TRYXSOG12903CDA876/a3dc6f850b37dcfbfb4a9d50fd02327c.mid,Xiif,Ismaël Lô,FUNK,SAD,137.9,0.0,0.7158
TRGZFGP128F145CEEC,data/raw/lmd_matched/I/C/R/TRICRAC128F4272EF3/bbda48091fdcc5fc30579a99f5eb0f40.mid,Another World (Contains Hidden Track 'Being On My Own'),Brian May,FUNK,HAPPY,152.1,0.0,0.6782
TRHXZSY128F4233B86,data/raw/lmd_matched/H/X/Z/TRHXZSY128F4233B86/63078878fe00c9df4ef3df7c4bbb5c57.mid,Centerfold,J. Geils Band,FUNK,HAPPY,114.3,0.0,0.6592
TRTCZST128E079316D,data/raw/lmd_matched/H/Z/M/TRHZMQD128F9319387/7f6bc52a6d07683a8a176aa832bf1515.mid,Wishing You Were Somehow Here Again,Original London Cast,CLASSICAL,HAPPY,132.2,0.0,0.7373
TRATDJI128F42ADF38,data/raw/lmd_matched/V/Q/Q/TRVQQZH128F428C420/36ad5671ce5251ad3d3631f111e6be9c.mid,U + Ur Hand,P!nk,FUNK,SAD,141.0,0.0,0.6576
TREFEBZ128F425441E,data/raw/lmd_matched/P/R/U/TRPRUVJ12903CC6D10/276524d1baa667ad1c146ca2c101f6c6.mid,Horny,Mousse T. vs. Hot'N'Juicy,FUNK,HAPPY,123.0,0.0,0.7103
TRGJJKW128F9315105,data/raw/lmd_matched/H/B/O/TRHBOWX128F4267927/070a2d2f662e1a22ce8e026d8882ef25.mid,Surviving Emily,The Warren Brothers,FUNK,SAD,111.5,0.0,0.7428
TRECMPD128F932D8DE,data/raw/lmd_matched/E/C/M/TRECMPD128F932D8DE/934aaa41937a1dac49d6106de9c6f595.mid,Tainted Love,Soft Cell,JAZZ,HAPPY,143.2,0.0,0.6527
TRNKCLG128F92EE938,data/raw/lmd_matched/N/K/C/TRNKCLG128F92EE938/2b8b7baf9854d9c8301326b1a7205923.mid,The Chamber Of 32 Doors (2008 Digital Remaster),Genesis,FUNK,DARK,92.3,0.0,0.6838
TRRDVZY128F92F133E,data/raw/lmd_matched/R/D/V/TRRDVZY128F92F133E/790520713e646aeaead73c5496a2c490.mid,Love Potion No. 9,The Clovers,FUNK,HAPPY,129.1,0.0,0.7138
TRRVHXK128F93009E4,data/raw/lmd_matched/P/N/A/TRPNAVZ128F92F4067/3e4aa2338fcff90a67b576337cc51875.mid,Trans Boulogne Express (The Driver & Lunatic Asylum Remix),Birdy Nam Nam,FUNK,RELAXED,131.8,0.0,0.7499
TROELXZ12903CC6A6B,data/raw/lmd_matched/O/E/L/TROELXZ12903CC6A6B/4ec9962286ab6fe1e33fade94efb410f.mid,Boing!,Dougal / Gammer,ELECTRONIC,TENSE,173.0,0.0,0.745
TRZONIL128F146E0DF,data/raw/lmd_matched/Z/O/N/TRZONIL128F146E0DF/a400c51383e08cb998361857321d192f.mid,The Hardest Way To Make An Easy Living,The Streets,ELECTRONIC,RELAXED,142.3,0.0,0.7386
TRYYYYM12903CAD996,data/raw/lmd_matched/I/S/F/TRISFDW128F92E05C2/5262cb59c10d7b5b691d965b56588b92.mid,As You Are,Neal Scarborough & Gary Maguire,ELECTRONIC,HAPPY,137.9,0.0,0.6964
TRTGVNS128F4291358,data/raw/lmd_matched/Z/W/G/TRZWGKX128F427D5B2/db393b2621e1e516804fd0ac706d710c.mid,Crying In The Rain,Blonker,JAZZ,SAD,96.1,0.0,0.6431
TRVZCSD128F92F6AD5,data/raw/lmd_matched/V/Z/C/TRVZCSD128F92F6AD5/5a4f556d29c0a3cf35c76a3ed54009e1.mid,Ganz Paris träumt von der Liebe,Caterina Valente,JAZZ,SAD,79.5,0.0,0.7108
