msd_id,token_path,genre,mood,enc_len,dec_len
TRUWSAA128F1467116,data/tokens/TRUWSAA128F1467116.json,JAZZ,DARK,48,1812
TRRZHCA12903CC8019,data/tokens/TRRZHCA12903CC8019.json,JAZZ,SAD,1915,774
TRRLNLO128F9310CD4,data/tokens/TRRLNLO128F9310CD4.json,JAZZ,SAD,362,937
TRFPBWU128F1480CA0,data/tokens/TRFPBWU128F1480CA0.json,LATIN,HAPPY,285,767
TRQAXAB128E078E82D,data/tokens/TRQAXAB128E078E82D.json,JAZZ,SAD,856,1112
TRSNPYG128F92FBB2C,data/tokens/TRSNPYG128F92FBB2C.json,JAZZ,HAPPY,1507,2786
TROGLMP128F92F9674,data/tokens/TROGLMP128F92F9674.json,POP,SAD,473,1551
TRCQHXR128F92E722F,data/tokens/TRCQHXR128F92E722F.json,POP,TENSE,3017,1562
TRQHCAW128F148AA21,data/tokens/TRQHCAW128F148AA21.json,ROCK,HAPPY,835,1066
TRRQXRK128F4276829,data/tokens/TRRQXRK128F4276829.json,POP,SAD,933,697
TRKFLWR128F4215D05,data/tokens/TRKFLWR128F4215D05.json,CLASSICAL,HAPPY,1015,1567
TRFTZOR128F428D558,data/tokens/TRFTZOR128F428D558.json,POP,SAD,536,698
TRZXXGV128F425A195,data/tokens/TRZXXGV128F425A195.json,POP,SAD,5,1266
TRTSSQP128F42806E2,data/tokens/TRTSSQP128F42806E2.json,CLASSICAL,TENSE,1003,1450
TRVBIQS128F1460C56,data/tokens/TRVBIQS128F1460C56.json,JAZZ,HAPPY,438,489
TRYMNQN12903CE00FC,data/tokens/TRYMNQN12903CE00FC.json,JAZZ,RELAXED,764,1145
TROWQCA128F427A423,data/tokens/TROWQCA128F427A423.json,CLASSICAL,SAD,151,1179
TRRDIQH128F92E8E3D,data/tokens/TRRDIQH128F92E8E3D.json,ROCK,DARK,353,1097
TREZEXY128F427FC27,data/tokens/TREZEXY128F427FC27.json,POP,SAD,220,3401
TREWVDO128E0785854,data/tokens/TREWVDO128E0785854.json,POP,HAPPY,5,1740
TRCLINH128E0780E4D,data/tokens/TRCLINH128E0780E4D.json,JAZZ,SAD,519,973
TRYNUFA128F425A361,data/tokens/TRYNUFA128F425A361.json,POP,SAD,1210,1263
TRRXAPX12903CE2DDB,data/tokens/TRRXAPX12903CE2DDB.json,POP,SAD,5,719
TRLSVAY128F42BB6DA,data/tokens/TRLSVAY128F42BB6DA.json,JAZZ,RELAXED,678,1252
TRIUDBH128F147182F,data/tokens/TRIUDBH128F147182F.json,POP,TENSE,2559,797
TRMCDGF128F4251743,data/tokens/TRMCDGF128F4251743.json,ROCK,TENSE,936,2819
TRVCMYF128F9323179,data/tokens/TRVCMYF128F9323179.json,POP,HAPPY,1213,679
TRGIWAF128F93033C0,data/tokens/TRGIWAF128F93033C0.json,JAZZ,HAPPY,995,811
TRMICQP128F92F6D31,data/tokens/TRMICQP128F92F6D31.json,JAZZ,HAPPY,576,237
TRTFNRA128F93397AB,data/tokens/TRTFNRA128F93397AB.json,LATIN,HAPPY,5,615
TRXODKF128F9329E17,data/tokens/TRXODKF128F9329E17.json,CLASSICAL,SAD,12,1182
TROWNJC12903CAF2D2,data/tokens/TROWNJC12903CAF2D2.json,CLASSICAL,TENSE,594,557
TRLSHNF128F4272C53,data/tokens/TRLSHNF128F4272C53.json,LATIN,HAPPY,267,1077
TRDFHGS128F92D11B6,data/tokens/TRDFHGS128F92D11B6.json,LATIN,HAPPY,1589,929
TRJATTJ128F92D11B8,data/tokens/TRJATTJ128F92D11B8.json,LATIN,HAPPY,1589,929
TRHGPUN128F1494880,data/tokens/TRHGPUN128F1494880.json,POP,TENSE,352,1920
TRLRIXY128F422B427,data/tokens/TRLRIXY128F422B427.json,JAZZ,HAPPY,61,298
TROLVZO128F92F5765,data/tokens/TROLVZO128F92F5765.json,JAZZ,RELAXED,258,1532
TRVSMQS12903CDB1BE,data/tokens/TRVSMQS12903CDB1BE.json,POP,HAPPY,3663,1055
TRGIQPW128F425F144,data/tokens/TRGIQPW128F425F144.json,POP,TENSE,853,816
TRKQSDF12903CB08FC,data/tokens/TRKQSDF12903CB08FC.json,LATIN,HAPPY,818,1483
TRBVMHI128F428A5B1,data/tokens/TRBVMHI128F428A5B1.json,POP,DARK,5,1278
TRAMYHK128F9348112,data/tokens/TRAMYHK128F9348112.json,LATIN,SAD,120,492
TRFXMPC128F930394B,data/tokens/TRFXMPC128F930394B.json,ROCK,RELAXED,689,679
TRDLGFZ128E078B98A,data/tokens/TRDLGFZ128E078B98A.json,JAZZ,RELAXED,344,640
TRGWVXW128F427B6D8,data/tokens/TRGWVXW128F427B6D8.json,POP,HAPPY,659,754
TRLIGOZ12903CDFA1E,data/tokens/TRLIGOZ12903CDFA1E.json,POP,TENSE,5,1648
TRSSCMS12903CD0353,data/tokens/TRSSCMS12903CD0353.json,CLASSICAL,HAPPY,944,1183
TREXKQM128F4297A18,data/tokens/TREXKQM128F4297A18.json,JAZZ,SAD,280,1675
TRYNFQG128F427C721,data/tokens/TRYNFQG128F427C721.json,CLASSICAL,HAPPY,128,903
TRBVSPV128F934518E,data/tokens/TRBVSPV128F934518E.json,POP,TENSE,154,1274
TRUOYWW128F42AABFD,data/tokens/TRUOYWW128F42AABFD.json,JAZZ,HAPPY,639,952
TRIPUYP128F429F645,data/tokens/TRIPUYP128F429F645.json,JAZZ,HAPPY,5,833
TREALFI128F147729E,data/tokens/TREALFI128F147729E.json,POP,HAPPY,53,794
TRWVMQY128F147820B,data/tokens/TRWVMQY128F147820B.json,LATIN,RELAXED,500,2597
TROEEMI12903CD0B54,data/tokens/TROEEMI12903CD0B54.json,ROCK,HAPPY,473,2172
TRGNEGQ128F4277112,data/tokens/TRGNEGQ128F4277112.json,ROCK,DARK,353,1097
TRUYYTP12903CBD438,data/tokens/TRUYYTP12903CBD438.json,JAZZ,RELAXED,289,954
TRWAMQV128E078EED8,data/tokens/TRWAMQV128E078EED8.json,ROCK,HAPPY,120,1425
TRJCOGI128F93014F9,data/tokens/TRJCOGI128F93014F9.json,ROCK,RELAXED,5,1130
TRDIGDB12903CB1023,data/tokens/TRDIGDB12903CB1023.json,POP,TENSE,539,1511
TRPLMEO128F427693D,data/tokens/TRPLMEO128F427693D.json,CLASSICAL,DARK,305,1130
TRLUTGB128F92E4EDD,data/tokens/TRLUTGB128F92E4EDD.json,POP,HAPPY,724,938
TRJPXBR128F930DEA4,data/tokens/TRJPXBR128F930DEA4.json,JAZZ,HAPPY,999,1022
TRTYQGB128F147B5AB,data/tokens/TRTYQGB128F147B5AB.json,POP,DARK,2100,735
TRYBXXD128F92F0DE8,data/tokens/TRYBXXD128F92F0DE8.json,ROCK,HAPPY,782,1254
TRQISQJ128F4274340,data/tokens/TRQISQJ128F4274340.json,LATIN,HAPPY,1697,660
TRGRWLW128F14A8B61,data/tokens/TRGRWLW128F14A8B61.json,POP,HAPPY,1046,2567
TRKFVOO12903CA2548,data/tokens/TRKFVOO12903CA2548.json,POP,HAPPY,1374,794
TRLQSZL128F42345FD,data/tokens/TRLQSZL128F42345FD.json,ROCK,RELAXED,520,889
TRTKPFP128F92DDFC5,data/tokens/TRTKPFP128F92DDFC5.json,JAZZ,SAD,186,936
TRPPFYO128F930B487,data/tokens/TRPPFYO128F930B487.json,JAZZ,RELAXED,44,1399
TRLIRPI128F9320F6D,data/tokens/TRLIRPI128F9320F6D.json,CLASSICAL,SAD,574,1369
TRMOZZC128EF36578F,data/tokens/TRMOZZC128EF36578F.json,JAZZ,RELAXED,5,425
TRWKUFW128F4282074,data/tokens/TRWKUFW128F4282074.json,POP,SAD,76,1184
TRIDYZK128F92EC5A7,data/tokens/TRIDYZK128F92EC5A7.json,JAZZ,HAPPY,2258,2324
TRNZSWB128F14836CE,data/tokens/TRNZSWB128F14836CE.json,LATIN,HAPPY,489,1439
TRNDLSO12903CF21F8,data/tokens/TRNDLSO12903CF21F8.json,ROCK,SAD,5,1577
TRQXKHE12903CE6819,data/tokens/TRQXKHE12903CE6819.json,JAZZ,RELAXED,149,1115
TRLYOIZ128F14919B7,data/tokens/TRLYOIZ128F14919B7.json,JAZZ,HAPPY,465,1517
TRXLACM128F427FD9D,data/tokens/TRXLACM128F427FD9D.json,CLASSICAL,SAD,255,1033
TRJZYWN128F429D853,data/tokens/TRJZYWN128F429D853.json,JAZZ,SAD,5,1150
TRKQZNL128F92E11A6,data/tokens/TRKQZNL128F92E11A6.json,CLASSICAL,HAPPY,759,1292
TRPFTWB128E078B974,data/tokens/TRPFTWB128E078B974.json,JAZZ,RELAXED,524,916
TRGJDRV128F14AE555,data/tokens/TRGJDRV128F14AE555.json,POP,HAPPY,5,3930
TREOFDB12903CB504A,data/tokens/TREOFDB12903CB504A.json,ROCK,TENSE,465,1208
TRFJZKK12903CDD73E,data/tokens/TRFJZKK12903CDD73E.json,JAZZ,HAPPY,330,741
TROLXBJ128F92E63DF,data/tokens/TROLXBJ128F92E63DF.json,POP,HAPPY,196,1283
TRLQEIK128F4240959,data/tokens/TRLQEIK128F4240959.json,POP,SAD,344,653
TRXPRXM128E078AD7F,data/tokens/TRXPRXM128E078AD7F.json,POP,HAPPY,505,1753
TRJPMBR12903CF527D,data/tokens/TRJPMBR12903CF527D.json,LATIN,TENSE,5,972
TRIYTOJ128F9310D4D,data/tokens/TRIYTOJ128F9310D4D.json,LATIN,HAPPY,365,776
TRVHSLQ128F931968B,data/tokens/TRVHSLQ128F931968B.json,JAZZ,SAD,1026,2999
TRECKZG12903CA2CB3,data/tokens/TRECKZG12903CA2CB3.json,POP,HAPPY,457,778
TRERTSZ128F4235E74,data/tokens/TRERTSZ128F4235E74.json,LATIN,HAPPY,541,657
TRTTCXB12903CB27E2,data/tokens/TRTTCXB12903CB27E2.json,CLASSICAL,RELAXED,133,613
TRSMPEO128F92DE2BC,data/tokens/TRSMPEO128F92DE2BC.json,JAZZ,HAPPY,745,644
TRRRKJI128F1456D1B,data/tokens/TRRRKJI128F1456D1B.json,POP,HAPPY,734,2069
TRYBUEY12903CB04FE,data/tokens/TRYBUEY12903CB04FE.json,JAZZ,TENSE,1664,1980
TRLQAGQ128F1453FEF,data/tokens/TRLQAGQ128F1453FEF.json,ROCK,SAD,1426,1160
TRYQNTS128E07857D6,data/tokens/TRYQNTS128E07857D6.json,POP,HAPPY,408,2773
TRPKKWB128F4271B9F,data/tokens/TRPKKWB128F4271B9F.json,LATIN,HAPPY,2472,997
TRNQKGV128F4234BA6,data/tokens/TRNQKGV128F4234BA6.json,CLASSICAL,HAPPY,5,648
TRPTWLU128E078584F,data/tokens/TRPTWLU128E078584F.json,POP,HAPPY,645,2488
TRRNKKU128EF3435E1,data/tokens/TRRNKKU128EF3435E1.json,JAZZ,SAD,1120,2012
TRXVVXN128F9340539,data/tokens/TRXVVXN128F9340539.json,POP,SAD,348,656
TRMYRXW128F92DE937,data/tokens/TRMYRXW128F92DE937.json,ROCK,SAD,1307,1249
TRLMDEW128F4290DAC,data/tokens/TRLMDEW128F4290DAC.json,LATIN,SAD,1042,828
TRTXQNL128F14A58C6,data/tokens/TRTXQNL128F14A58C6.json,CLASSICAL,HAPPY,145,715
TRNQHTG128F423129D,data/tokens/TRNQHTG128F423129D.json,POP,SAD,641,461
TRXNEIK128F931F721,data/tokens/TRXNEIK128F931F721.json,POP,SAD,116,1044
TRFEQLA128F4282072,data/tokens/TRFEQLA128F4282072.json,POP,SAD,608,1382
TRWARJC12903CC220E,data/tokens/TRWARJC12903CC220E.json,POP,TENSE,850,1240
TRPJEGY128F934A4EB,data/tokens/TRPJEGY128F934A4EB.json,CLASSICAL,SAD,1455,853
TRAUYGJ128E0798505,data/tokens/TRAUYGJ128E0798505.json,ROCK,SAD,5,1156
TRIFJSW128F425DAC4,data/tokens/TRIFJSW128F425DAC4.json,CLASSICAL,RELAXED,1377,1132
TRJAYNI128F932928C,data/tokens/TRJAYNI128F932928C.json,CLASSICAL,HAPPY,875,765
TRAQHPX12903CA07A1,data/tokens/TRAQHPX12903CA07A1.json,CLASSICAL,TENSE,2730,2794
TRSDLSE128F92E620F,data/tokens/TRSDLSE128F92E620F.json,CLASSICAL,HAPPY,12,1403
TRXLRGQ128E07912D1,data/tokens/TRXLRGQ128E07912D1.json,POP,HAPPY,517,1405
TRVUWCC128F92F0DE7,data/tokens/TRVUWCC128F92F0DE7.json,ROCK,HAPPY,798,1204
TRBBTQU128EF3435DC,data/tokens/TRBBTQU128EF3435DC.json,JAZZ,SAD,5,3405
TRQQMVU128F427693E,data/tokens/TRQQMVU128F427693E.json,CLASSICAL,DARK,5,1111
TRMVTWF128F42ACDEC,data/tokens/TRMVTWF128F42ACDEC.json,POP,SAD,5,1038
TRZCROQ128F9334D3D,data/tokens/TRZCROQ128F9334D3D.json,ROCK,SAD,5,924
TRBXZAK128F4263E56,data/tokens/TRBXZAK128F4263E56.json,POP,TENSE,146,906
TRWBZKP128F423175B,data/tokens/TRWBZKP128F423175B.json,LATIN,HAPPY,655,951
TRHCFLY128F9359F8A,data/tokens/TRHCFLY128F9359F8A.json,JAZZ,HAPPY,992,1029
TRJDTBE128F4289421,data/tokens/TRJDTBE128F4289421.json,POP,SAD,5,864
TRSJIVP128F428415B,data/tokens/TRSJIVP128F428415B.json,JAZZ,HAPPY,5,2741
TRCLGXI12903D02907,data/tokens/TRCLGXI12903D02907.json,ROCK,DARK,5,1536
TRNXTXH128F92FF599,data/tokens/TRNXTXH128F92FF599.json,LATIN,HAPPY,880,1303
TRDVQVO128F42B8614,data/tokens/TRDVQVO128F42B8614.json,POP,SAD,593,1053
TRLXJIC128F428F306,data/tokens/TRLXJIC128F428F306.json,LATIN,HAPPY,1053,499
TRPMRON12903CD4948,data/tokens/TRPMRON12903CD4948.json,JAZZ,HAPPY,5,1906
TRSIDCW128F4239F9B,data/tokens/TRSIDCW128F4239F9B.json,JAZZ,HAPPY,182,565
TRZXCAI12903CDF52F,data/tokens/TRZXCAI12903CDF52F.json,ROCK,DARK,54,1527
TRIAORD12903CBAE1D,data/tokens/TRIAORD12903CBAE1D.json,ROCK,RELAXED,473,589
TRSAVMM128F9314175,data/tokens/TRSAVMM128F9314175.json,LATIN,HAPPY,685,1614
TRDIYBZ128F429834C,data/tokens/TRDIYBZ128F429834C.json,POP,SAD,79,1448
TRZPVLJ128F148D2F7,data/tokens/TRZPVLJ128F148D2F7.json,JAZZ,HAPPY,901,1246
TRUPCGR12903CA0C27,data/tokens/TRUPCGR12903CA0C27.json,JAZZ,TENSE,618,1055
TRSBLMA128F934B1A3,data/tokens/TRSBLMA128F934B1A3.json,ROCK,DARK,5,1403
TRBTVZG12903CD9983,data/tokens/TRBTVZG12903CD9983.json,ROCK,HAPPY,674,2482
TRZSAIX128F4245087,data/tokens/TRZSAIX128F4245087.json,LATIN,DARK,889,1027
TRHJOFO12903CBFDE9,data/tokens/TRHJOFO12903CBFDE9.json,POP,HAPPY,589,907
TRGMOOQ128F4279C8B,data/tokens/TRGMOOQ128F4279C8B.json,POP,SAD,5,2333
TREPXRV128F92E994E,data/tokens/TREPXRV128F92E994E.json,CLASSICAL,HAPPY,724,1452
TRYBTDT128F42A4AD7,data/tokens/TRYBTDT128F42A4AD7.json,POP,TENSE,1041,945
TRKFONV12903CF767C,data/tokens/TRKFONV12903CF767C.json,LATIN,TENSE,5,791
TRJTNYH128F14A01B3,data/tokens/TRJTNYH128F14A01B3.json,LATIN,HAPPY,115,1032
TRZJBNC128F4291BBD,data/tokens/TRZJBNC128F4291BBD.json,LATIN,HAPPY,12,1223
TRNCETB128F9314188,data/tokens/TRNCETB128F9314188.json,LATIN,HAPPY,1502,1849
TRUIQQF12903CF114F,data/tokens/TRUIQQF12903CF114F.json,LATIN,RELAXED,125,1104
TRPMUDO128EF366BC2,data/tokens/TRPMUDO128EF366BC2.json,LATIN,SAD,5,616
TRFRTFP12903CE4F83,data/tokens/TRFRTFP12903CE4F83.json,ROCK,HAPPY,493,781
TRDEQFH128F145B08D,data/tokens/TRDEQFH128F145B08D.json,POP,TENSE,5,1823
TRMEIIA12903CFB76F,data/tokens/TRMEIIA12903CFB76F.json,CLASSICAL,SAD,5,828
TRHGSBW128EF368AEF,data/tokens/TRHGSBW128EF368AEF.json,POP,SAD,90,593
TRFOFIQ128E0796BAF,data/tokens/TRFOFIQ128E0796BAF.json,CLASSICAL,HAPPY,3878,2098
TRVWRZS128F427C52B,data/tokens/TRVWRZS128F427C52B.json,CLASSICAL,TENSE,543,767
TRIXPKM128F42550C4,data/tokens/TRIXPKM128F42550C4.json,POP,HAPPY,90,1004
TRCKCXH12903D138D2,data/tokens/TRCKCXH12903D138D2.json,LATIN,TENSE,113,991
TRIZHEM128F42645A8,data/tokens/TRIZHEM128F42645A8.json,POP,SAD,693,658
TRBOVVZ128F9314EB9,data/tokens/TRBOVVZ128F9314EB9.json,POP,TENSE,364,2082
TROQOXI128F42734EB,data/tokens/TROQOXI128F42734EB.json,LATIN,HAPPY,278,887
TRYBCMO128F42B0427,data/tokens/TRYBCMO128F42B0427.json,POP,RELAXED,376,949
TRGZZMQ12903CDB469,data/tokens/TRGZZMQ12903CDB469.json,POP,RELAXED,570,542
TRIQXUZ12903C9B632,data/tokens/TRIQXUZ12903C9B632.json,POP,SAD,315,1146
TRSSIVP128F92E63F7,data/tokens/TRSSIVP128F92E63F7.json,POP,HAPPY,196,1291
TREJEMS128F93225CB,data/tokens/TREJEMS128F93225CB.json,LATIN,HAPPY,134,1296
TRAOASQ128F429822C,data/tokens/TRAOASQ128F429822C.json,POP,TENSE,1257,969
TRFNHPK12903C96A1E,data/tokens/TRFNHPK12903C96A1E.json,CLASSICAL,HAPPY,934,1120
TRSBZKR128F9334D35,data/tokens/TRSBZKR128F9334D35.json,ROCK,SAD,5,931
TRLTVHE128F14A03F8,data/tokens/TRLTVHE128F14A03F8.json,LATIN,HAPPY,473,1432
TRYYHCW128F9303471,data/tokens/TRYYHCW128F9303471.json,ROCK,SAD,226,847
TRURHJF128F148F192,data/tokens/TRURHJF128F148F192.json,POP,HAPPY,360,1160
TRDIBZH128F4292AE0,data/tokens/TRDIBZH128F4292AE0.json,POP,SAD,322,1044
TRFSZOC12903D06561,data/tokens/TRFSZOC12903D06561.json,POP,DARK,58,2218
TRFEVKY128F4289414,data/tokens/TRFEVKY128F4289414.json,POP,SAD,3778,1436
TRAZMAV128F14AD215,data/tokens/TRAZMAV128F14AD215.json,CLASSICAL,DARK,1372,671
TRNHURY128F42325B3,data/tokens/TRNHURY128F42325B3.json,POP,SAD,275,703
TROUEMQ12903CF5E82,data/tokens/TROUEMQ12903CF5E82.json,CLASSICAL,TENSE,1853,2099
TRQEGIF128F428075F,data/tokens/TRQEGIF128F428075F.json,CLASSICAL,RELAXED,889,2171
TRVZSBI128F92C2BC4,data/tokens/TRVZSBI128F92C2BC4.json,CLASSICAL,SAD,5,742
TRHBWHC128F93414B9,data/tokens/TRHBWHC128F93414B9.json,LATIN,RELAXED,2261,1355
TRKESBQ128F42B087E,data/tokens/TRKESBQ128F42B087E.json,CLASSICAL,RELAXED,1291,1355
TRJSDUX12903CCF44E,data/tokens/TRJSDUX12903CCF44E.json,LATIN,HAPPY,247,753
TRFNMGG12903CDA55E,data/tokens/TRFNMGG12903CDA55E.json,POP,HAPPY,655,1050
TRPUNFU128F427FA5F,data/tokens/TRPUNFU128F427FA5F.json,LATIN,HAPPY,157,832
TRIDNSR128F428A53A,data/tokens/TRIDNSR128F428A53A.json,POP,SAD,224,1849
TRFGJTN128E0787916,data/tokens/TRFGJTN128E0787916.json,LATIN,HAPPY,238,583
TRNNDPW128F4273925,data/tokens/TRNNDPW128F4273925.json,POP,HAPPY,309,1876
TRBKUQJ128F4291BC0,data/tokens/TRBKUQJ128F4291BC0.json,LATIN,HAPPY,12,1223
TRHUGAB128F92CC870,data/tokens/TRHUGAB128F92CC870.json,CLASSICAL,DARK,5,3066
TRWSRFM128F146B81B,data/tokens/TRWSRFM128F146B81B.json,ROCK,HAPPY,210,1553
TRUNHRY12903CBFE33,data/tokens/TRUNHRY12903CBFE33.json,POP,HAPPY,923,1568
TRJGQAR128F4286C74,data/tokens/TRJGQAR128F4286C74.json,CLASSICAL,SAD,1650,1029
TRVBCNJ128F4263B1C,data/tokens/TRVBCNJ128F4263B1C.json,POP,SAD,567,491
TRQPNCY128F92E7584,data/tokens/TRQPNCY128F92E7584.json,ROCK,SAD,389,716
TRVPWBR128F9311545,data/tokens/TRVPWBR128F9311545.json,POP,SAD,626,905
TRTHBLL12903CFDF3C,data/tokens/TRTHBLL12903CFDF3C.json,LATIN,TENSE,901,1619
TRCLYBG128F92E8969,data/tokens/TRCLYBG128F92E8969.json,ROCK,HAPPY,270,2199
TRALCCM128F9307C0C,data/tokens/TRALCCM128F9307C0C.json,LATIN,HAPPY,18,1225
TRQLSBH128F147B234,data/tokens/TRQLSBH128F147B234.json,CLASSICAL,TENSE,408,840
TRKEYVF128F4278317,data/tokens/TRKEYVF128F4278317.json,LATIN,RELAXED,770,704
TRPBRGV128F930981A,data/tokens/TRPBRGV128F930981A.json,POP,SAD,21,943
TREAGFV128E0783844,data/tokens/TREAGFV128E0783844.json,LATIN,HAPPY,28,758
TRJMJDJ128EF36037A,data/tokens/TRJMJDJ128EF36037A.json,LATIN,HAPPY,1717,1068
TRSCIFA12903CE2CF7,data/tokens/TRSCIFA12903CE2CF7.json,POP,HAPPY,1614,1112
TRDNGEG128F429884C,data/tokens/TRDNGEG128F429884C.json,POP,HAPPY,51,1527
TRJYWOA12903CCF332,data/tokens/TRJYWOA12903CCF332.json,CLASSICAL,HAPPY,89,1360
TRIRSYH128F42802C5,data/tokens/TRIRSYH128F42802C5.json,CLASSICAL,SAD,297,1026
TRAKDJO128E07811D8,data/tokens/TRAKDJO128E07811D8.json,POP,SAD,679,1441
TRSPUIK128F4282F4A,data/tokens/TRSPUIK128F4282F4A.json,POP,SAD,5,855
TRXYZWI128F42325F6,data/tokens/TRXYZWI128F42325F6.json,LATIN,DARK,376,808
TRUVVBA128F42780C6,data/tokens/TRUVVBA128F42780C6.json,ROCK,SAD,1464,640
TRIRHEN128F428A3F9,data/tokens/TRIRHEN128F428A3F9.json,CLASSICAL,HAPPY,1355,1151
TRXFQGQ128E0793162,data/tokens/TRXFQGQ128E0793162.json,CLASSICAL,HAPPY,44,459
TRRLRWP128F92E9656,data/tokens/TRRLRWP128F92E9656.json,CLASSICAL,HAPPY,49,1111
TRUPWZN128E0785850,data/tokens/TRUPWZN128E0785850.json,POP,HAPPY,2594,2371
TRAFAWA128E0798D56,data/tokens/TRAFAWA128E0798D56.json,ROCK,DARK,456,621
TREAYTA128F42954A7,data/tokens/TREAYTA128F42954A7.json,POP,DARK,568,761
TRRAZSV128E0787319,data/tokens/TRRAZSV128E0787319.json,POP,DARK,464,820
TRRMSAB128F934BC3D,data/tokens/TRRMSAB128F934BC3D.json,CLASSICAL,TENSE,5,1917
TRFOOEL128F42AA5C7,data/tokens/TRFOOEL128F42AA5C7.json,LATIN,HAPPY,950,929
TRHGRCL128F92E182D,data/tokens/TRHGRCL128F92E182D.json,ROCK,TENSE,787,2513
TRZLCJG128E078A7D0,data/tokens/TRZLCJG128E078A7D0.json,CLASSICAL,HAPPY,713,1112
TRGRJWO128F92F8CA1,data/tokens/TRGRJWO128F92F8CA1.json,LATIN,HAPPY,5,1001
TRRTZQN128F932373B,data/tokens/TRRTZQN128F932373B.json,POP,HAPPY,999,777
TRZBNQS128F147CD69,data/tokens/TRZBNQS128F147CD69.json,ROCK,HAPPY,5,843
TRHVDCV128EF342BB5,data/tokens/TRHVDCV128EF342BB5.json,POP,HAPPY,69,1305
TRTHPYT128F14A9E77,data/tokens/TRTHPYT128F14A9E77.json,CLASSICAL,HAPPY,284,833
TRSNQEY12903CDFA25,data/tokens/TRSNQEY12903CDFA25.json,POP,TENSE,423,1363
TRHVNTP128F92E5068,data/tokens/TRHVNTP128F92E5068.json,CLASSICAL,HAPPY,271,1205
TRDOUVT128F1464F30,data/tokens/TRDOUVT128F1464F30.json,CLASSICAL,DARK,95,897
TRKRHYM128F42934A9,data/tokens/TRKRHYM128F42934A9.json,POP,SAD,548,1088
TRXGJKG128F14662E2,data/tokens/TRXGJKG128F14662E2.json,LATIN,HAPPY,473,1409
TRVIMYR128E079668C,data/tokens/TRVIMYR128E079668C.json,POP,DARK,1286,539
TROBQUH128F4297D67,data/tokens/TROBQUH128F4297D67.json,POP,SAD,993,1274
TRMYIXM128F426BCFF,data/tokens/TRMYIXM128F426BCFF.json,CLASSICAL,TENSE,760,1206
TRMFRSO12903CF7D2D,data/tokens/TRMFRSO12903CF7D2D.json,ROCK,SAD,5,968
TRAJYOQ128EF34E57C,data/tokens/TRAJYOQ128EF34E57C.json,ROCK,HAPPY,219,776
TRDXCRK128F427C6C2,data/tokens/TRDXCRK128F427C6C2.json,CLASSICAL,RELAXED,276,720
TRABRMZ128F4261DED,data/tokens/TRABRMZ128F4261DED.json,LATIN,HAPPY,473,1406
TRLYLFC128F1473CBA,data/tokens/TRLYLFC128F1473CBA.json,LATIN,HAPPY,127,792
TRQANDE128F422C2B1,data/tokens/TRQANDE128F422C2B1.json,POP,SAD,660,969
TRIUGKW128F145D943,data/tokens/TRIUGKW128F145D943.json,LATIN,HAPPY,5,1584
TRKAHGT128F1456BEC,data/tokens/TRKAHGT128F1456BEC.json,POP,HAPPY,1472,794
TRQEPJJ128F93230B0,data/tokens/TRQEPJJ128F93230B0.json,POP,HAPPY,24,583
TRNMRJR128F425173C,data/tokens/TRNMRJR128F425173C.json,ROCK,TENSE,112,1840
TRHZHBP128F425A1AF,data/tokens/TRHZHBP128F425A1AF.json,POP,SAD,58,861
TRULFWB128F932FE49,data/tokens/TRULFWB128F932FE49.json,POP,DARK,5,1996
TRXXHTB128F422A29F,data/tokens/TRXXHTB128F422A29F.json,ROCK,RELAXED,330,1254
TROANRF128F92EFFF3,data/tokens/TROANRF128F92EFFF3.json,POP,SAD,291,703
TRENWOP12903CA26AE,data/tokens/TRENWOP12903CA26AE.json,POP,RELAXED,436,490
TRVRVEF128F9326F73,data/tokens/TRVRVEF128F9326F73.json,LATIN,HAPPY,5,1409
TRBEQPB128F933D621,data/tokens/TRBEQPB128F933D621.json,LATIN,SAD,110,1000
TRCARHW128F147EDDD,data/tokens/TRCARHW128F147EDDD.json,POP,TENSE,510,1207
TRXYREH128E0794E27,data/tokens/TRXYREH128E0794E27.json,POP,SAD,5,815
TRHFDDL128F92E65B7,data/tokens/TRHFDDL128F92E65B7.json,LATIN,HAPPY,162,1211
TRVDUHH12903CB63E5,data/tokens/TRVDUHH12903CB63E5.json,LATIN,SAD,1367,1015
TRLLYGX128F931E7ED,data/tokens/TRLLYGX128F931E7ED.json,LATIN,HAPPY,489,1074
TRVSOFD128F9337D6E,data/tokens/TRVSOFD128F9337D6E.json,POP,HAPPY,5,819
TRSQTAE128F92F2051,data/tokens/TRSQTAE128F92F2051.json,POP,SAD,126,1022
TRLDYNY128F428A239,data/tokens/TRLDYNY128F428A239.json,POP,SAD,671,779
TRLKIAG128F92FFC42,data/tokens/TRLKIAG128F92FFC42.json,POP,HAPPY,923,1580
TRVZOGL128F423B1D6,data/tokens/TRVZOGL128F423B1D6.json,LATIN,RELAXED,863,564
TRIEAUZ128F92F1ABB,data/tokens/TRIEAUZ128F92F1ABB.json,POP,SAD,101,958
TROLSBW128E0792A43,data/tokens/TROLSBW128E0792A43.json,POP,SAD,2291,1196
TRGYEBY128F422F145,data/tokens/TRGYEBY128F422F145.json,POP,SAD,458,1471
TRBWQAK128F42450A4,data/tokens/TRBWQAK128F42450A4.json,ROCK,TENSE,464,927
